Rajbhavan Airlink,,,,,,,,,
4/1/23 12:00 AM : 1 Month,,,,,,,,,
,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink
,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink
,,,,,,,,,
Date & Time,AQI,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Heat Index - °C
4/10/2023 20:00,10,10,12,13,30,75,25,26,36
4/10/2023 20:15,10,10,12,13,30,75,25,26,36
4/10/2023 20:30,10,10,12,13,30,75,25,26,36
4/10/2023 20:45,11,11,14,15,30,75,25,26,36
4/10/2023 21:00,9,10,12,12,30,75,25,26,36
4/10/2023 21:15,15,14,19,20,30,74,25,26,37
4/10/2023 21:30,14,14,18,19,30,75,25,26,36
4/10/2023 21:45,14,14,18,19,30,76,25,26,36
4/10/2023 22:00,17,17,22,23,30,76,25,26,36
4/10/2023 22:15,14,14,17,18,30,77,25,26,36
4/10/2023 22:30,12,13,15,16,30,77,25,26,36
4/10/2023 22:45,12,12,15,16,30,77,25,26,36
4/10/2023 23:00,12,12,15,16,30,77,25,26,36
4/10/2023 23:15,12,12,15,16,30,77,25,26,36
4/10/2023 23:30,12,12,15,16,30,78,26,26,36
4/10/2023 23:45,12,13,15,16,30,78,25,26,36
4/11/2023 0:00,12,13,15,16,30,78,25,26,36
4/11/2023 0:15,11,12,14,15,30,78,25,26,36
4/11/2023 0:30,9,10,12,12,30,78,25,26,36
4/11/2023 0:45,9,9,11,12,30,78,25,26,36
4/11/2023 1:00,9,10,12,12,30,77,26,27,37
4/11/2023 1:15,9,10,12,12,30,77,25,26,36
4/11/2023 1:30,10,10,12,13,30,77,25,26,36
4/11/2023 1:45,9,10,11,12,30,76,25,26,36
4/11/2023 2:00,10,11,13,13,30,76,25,26,36
4/11/2023 2:15,9,10,11,12,30,75,25,26,36
4/11/2023 2:30,12,13,15,16,30,75,25,26,35
4/11/2023 2:45,8,9,10,11,29,75,25,26,35
4/11/2023 3:00,7,8,9,10,29,75,25,26,35
4/11/2023 3:15,8,8,10,10,30,74,24,26,35
4/11/2023 3:30,7,7,8,9,29,74,24,26,35
4/11/2023 3:45,8,8,10,10,29,74,24,25,35
4/11/2023 4:00,9,10,11,12,29,74,24,25,35
4/11/2023 4:15,7,8,9,10,29,73,24,25,34
4/11/2023 4:30,8,8,10,10,30,72,24,25,35
4/11/2023 4:45,8,8,10,10,30,72,24,25,34
4/11/2023 5:00,10,10,12,13,29,73,24,25,34
4/11/2023 5:15,13,14,17,18,29,73,24,25,34
4/11/2023 5:30,13,14,16,17,29,72,24,25,34
4/11/2023 5:45,12,12,15,16,29,73,24,25,34
4/11/2023 6:00,11,11,14,14,29,73,24,25,34
4/11/2023 6:15,12,12,15,15,29,74,24,25,34
4/11/2023 6:30,12,12,15,16,29,74,24,25,34
4/11/2023 6:45,11,12,14,14,29,74,24,25,34
4/11/2023 7:00,11,11,14,14,29,74,24,25,34
4/11/2023 7:15,12,12,15,15,29,75,24,25,34
4/11/2023 7:30,13,13,16,17,29,75,24,25,34
4/11/2023 7:45,10,11,13,13,29,75,24,25,35
4/11/2023 8:00,9,9,11,11,29,75,24,26,35
4/11/2023 8:15,9,10,12,12,29,77,25,26,35
4/11/2023 8:30,9,10,12,12,29,76,25,26,35
4/11/2023 8:45,10,11,13,14,29,75,25,26,35
4/11/2023 9:00,10,10,12,13,29,75,25,26,35
4/11/2023 9:15,8,8,10,10,29,75,25,26,35
4/11/2023 9:30,12,12,15,15,30,74,25,26,35
4/11/2023 9:45,12,12,14,15,30,74,25,26,36
4/11/2023 10:00,12,12,14,15,30,74,25,26,36
4/11/2023 10:15,18,17,22,23,30,75,25,26,36
4/11/2023 10:30,12,13,15,16,30,75,25,26,36
4/11/2023 10:45,13,13,17,17,30,75,25,26,37
4/11/2023 11:00,14,14,18,18,30,74,25,26,37
4/11/2023 11:15,18,18,22,24,30,75,25,26,37
4/11/2023 11:30,21,20,26,28,30,76,26,27,38
4/11/2023 11:45,20,20,25,27,30,76,26,27,38
4/11/2023 12:00,24,22,30,32,30,76,26,27,38
4/11/2023 12:15,21,20,26,27,31,77,26,27,39
4/11/2023 12:30,12,12,14,15,31,77,26,27,39
4/11/2023 12:45,11,11,14,14,31,78,26,27,39
4/11/2023 13:00,10,11,13,14,31,78,26,27,39
4/11/2023 13:15,12,12,15,15,31,78,26,27,39
4/11/2023 13:30,13,13,16,16,31,78,26,27,39
4/11/2023 13:45,15,15,19,20,31,77,26,27,39
4/11/2023 14:00,12,13,16,16,31,76,26,27,39
4/11/2023 14:15,13,14,17,18,31,76,26,27,39
4/11/2023 14:30,12,13,15,16,31,76,26,27,39
4/11/2023 14:45,13,14,16,17,31,74,26,27,38
4/11/2023 15:00,14,14,17,18,31,74,26,27,38
4/11/2023 15:15,17,17,21,22,31,74,26,27,38
4/11/2023 15:30,17,17,22,23,31,74,26,27,38
4/11/2023 15:45,19,19,24,25,31,74,26,27,38
4/11/2023 16:00,20,19,25,26,31,73,25,26,38
4/11/2023 16:15,21,20,27,28,31,73,25,26,38
4/11/2023 16:30,20,19,25,26,31,73,25,26,38
4/11/2023 16:45,23,21,28,30,31,73,25,26,38
4/11/2023 17:00,20,19,24,26,31,73,25,26,37
4/11/2023 17:15,21,20,26,28,31,73,25,26,37
4/11/2023 17:30,21,20,27,28,31,73,25,26,37
4/11/2023 17:45,21,20,26,28,31,72,25,26,37
4/11/2023 18:00,17,17,22,23,30,72,25,26,37
4/11/2023 18:15,17,17,21,22,30,72,25,26,37
4/11/2023 18:30,16,17,20,21,30,72,25,26,37
4/11/2023 18:45,17,17,22,23,30,72,25,26,37
4/11/2023 19:00,16,16,20,21,30,73,25,26,37
4/11/2023 19:15,13,14,16,17,30,72,25,26,36
4/11/2023 19:30,16,16,20,21,30,73,25,26,36
4/11/2023 19:45,14,14,17,18,30,73,25,26,36
4/11/2023 20:00,15,16,19,20,30,74,25,26,36
4/11/2023 20:15,16,17,20,21,30,74,25,26,36
4/11/2023 20:30,18,18,22,23,30,74,25,26,36
4/11/2023 20:45,19,18,24,25,30,74,25,26,36
4/11/2023 21:00,18,18,22,23,30,75,25,26,36
4/11/2023 21:15,19,18,23,24,30,75,25,26,36
4/11/2023 21:30,18,18,22,23,30,76,25,26,36
4/11/2023 21:45,13,14,16,17,30,76,25,26,36
4/11/2023 22:00,16,16,20,21,30,77,25,26,37
4/11/2023 22:15,13,14,17,17,30,77,25,26,36
4/11/2023 22:30,12,12,15,15,30,77,25,26,36
4/11/2023 22:45,11,11,13,14,30,77,25,26,36
4/11/2023 23:00,11,11,13,13,30,77,25,26,36
4/11/2023 23:15,12,12,15,15,30,77,25,26,36
4/11/2023 23:30,11,12,14,14,30,77,25,26,36
4/11/2023 23:45,10,11,13,14,30,77,25,26,36
4/12/2023 0:00,11,12,14,14,30,77,25,26,36
4/12/2023 0:15,11,11,13,14,30,77,25,26,36
4/12/2023 0:30,13,14,17,17,30,77,25,26,36
4/12/2023 0:45,15,15,19,19,30,76,25,26,36
4/12/2023 1:00,13,13,16,17,30,76,25,26,36
4/12/2023 1:15,14,14,17,18,30,76,25,26,36
4/12/2023 1:30,11,12,14,15,30,76,25,26,36
4/12/2023 1:45,12,13,15,16,30,74,25,26,35
4/12/2023 2:00,10,10,12,12,30,74,24,26,35
4/12/2023 2:15,7,8,9,10,30,74,24,26,35
4/12/2023 2:30,8,8,10,10,30,73,24,25,35
4/12/2023 2:45,8,8,10,10,30,73,24,25,35
4/12/2023 3:00,8,8,10,11,30,74,24,26,35
4/12/2023 3:15,8,8,10,10,30,74,24,25,35
4/12/2023 3:30,7,7,9,9,30,74,24,25,35
4/12/2023 3:45,7,8,9,10,30,73,24,25,35
4/12/2023 4:00,7,7,8,9,29,73,24,25,35
4/12/2023 4:15,7,7,8,9,29,73,24,25,35
4/12/2023 4:30,7,7,8,9,29,73,24,25,35
4/12/2023 4:45,5,6,7,7,29,72,24,25,34
4/12/2023 5:00,4,5,6,6,29,72,24,25,34
4/12/2023 5:15,5,5,6,6,29,72,24,25,34
4/12/2023 5:30,6,6,7,7,29,72,24,25,34
4/12/2023 5:45,8,8,10,10,29,71,24,25,34
4/12/2023 6:00,7,7,8,9,29,72,24,25,34
4/12/2023 6:15,6,7,8,9,29,72,24,25,34
4/12/2023 6:30,5,6,7,7,29,72,24,25,34
4/12/2023 6:45,7,7,9,9,29,71,24,25,34
4/12/2023 7:00,6,7,8,9,29,71,24,25,34
4/12/2023 7:15,7,8,9,10,29,71,24,25,34
4/12/2023 7:30,8,8,10,10,29,71,24,25,34
4/12/2023 7:45,9,9,11,11,29,72,24,25,34
4/12/2023 8:00,8,9,10,11,29,74,24,26,35
4/12/2023 8:15,18,17,22,23,29,83,26,27,36
4/12/2023 8:30,17,17,22,23,29,86,27,27,37
4/12/2023 8:45,16,16,20,21,29,88,27,28,38
4/12/2023 9:00,19,18,24,25,29,88,27,28,38
4/12/2023 9:15,18,17,22,23,29,88,27,28,39
4/12/2023 9:30,19,19,24,25,30,87,27,28,39
4/12/2023 9:45,20,19,25,26,30,84,27,27,38
4/12/2023 10:00,17,17,21,22,30,82,26,27,38
4/12/2023 10:15,18,18,23,24,30,78,26,27,37
4/12/2023 10:30,18,17,22,23,30,75,25,26,36
4/12/2023 10:45,15,15,18,19,30,75,25,26,36
4/12/2023 11:00,15,15,18,20,30,74,25,26,36
4/12/2023 11:15,19,18,24,25,30,74,25,26,37
4/12/2023 11:30,18,17,22,23,30,74,25,26,37
4/12/2023 11:45,18,18,23,24,30,73,25,26,37
4/12/2023 12:00,17,17,21,22,30,72,25,26,37
4/12/2023 12:15,20,19,25,27,30,73,25,26,37
4/12/2023 12:30,17,17,22,22,31,72,25,26,37
4/12/2023 12:45,22,21,28,30,31,72,25,26,37
4/12/2023 13:00,17,17,21,22,31,73,25,26,37
4/12/2023 13:15,16,16,20,21,31,72,25,26,38
4/12/2023 13:30,19,18,24,25,31,72,25,26,37
4/12/2023 13:45,21,19,26,27,31,72,25,26,38
4/12/2023 14:00,23,21,29,31,31,72,25,26,38
4/12/2023 14:15,27,25,34,40,31,73,25,26,38
4/12/2023 14:30,29,26,36,43,31,73,25,26,38
4/12/2023 14:45,31,27,38,46,31,72,25,26,38
4/12/2023 15:00,30,27,37,44,31,73,25,26,38
4/12/2023 15:15,29,26,36,43,31,72,25,26,38
4/12/2023 15:30,27,24,34,40,31,72,25,26,38
4/12/2023 15:45,26,23,32,36,31,72,25,26,38
4/12/2023 16:00,25,23,32,36,31,72,25,26,38
4/12/2023 16:15,25,23,32,36,31,72,25,26,38
4/12/2023 16:30,23,21,29,32,31,72,25,26,38
4/12/2023 16:45,23,21,29,31,31,71,25,26,38
4/12/2023 17:00,23,20,28,31,31,72,25,26,37
4/12/2023 17:15,21,20,27,29,31,71,25,26,37
4/12/2023 17:30,22,20,27,30,31,70,25,26,37
4/12/2023 17:45,20,18,25,26,31,69,24,26,37
4/12/2023 18:00,20,18,25,26,31,69,24,26,37
4/12/2023 18:15,17,16,21,22,31,70,24,26,37
4/12/2023 18:30,15,15,19,21,31,70,24,26,36
4/12/2023 18:45,17,16,22,23,31,70,24,26,37
4/12/2023 19:00,15,15,19,20,31,70,24,26,36
4/12/2023 19:15,18,17,22,23,30,70,24,26,36
4/12/2023 19:30,17,17,21,23,30,70,24,26,36
4/12/2023 19:45,16,15,20,21,30,71,24,26,36
4/12/2023 20:00,17,16,21,23,30,71,25,26,36
4/12/2023 20:15,16,15,20,21,30,72,25,26,36
4/12/2023 20:30,15,14,18,20,30,72,25,26,36
4/12/2023 20:45,16,15,20,21,30,72,25,26,37
4/12/2023 21:00,17,16,21,22,31,72,25,26,37
4/12/2023 21:15,19,19,24,25,30,73,25,26,37
4/12/2023 21:30,14,14,17,18,30,74,25,26,37
4/12/2023 21:45,13,13,16,17,30,74,25,26,37
4/12/2023 22:00,11,12,14,15,30,75,25,26,37
4/12/2023 22:15,13,13,16,17,30,74,25,26,37
4/12/2023 22:30,11,11,14,14,30,75,25,26,37
4/12/2023 22:45,11,11,13,14,30,75,25,26,37
4/12/2023 23:00,9,10,12,12,30,76,25,26,37
4/12/2023 23:15,9,10,11,12,30,76,25,26,37
4/12/2023 23:30,9,9,11,12,30,76,25,26,37
4/12/2023 23:45,10,11,13,13,30,76,25,26,37
4/13/2023 0:00,10,11,13,13,30,76,25,26,36
4/13/2023 0:15,10,10,13,13,30,76,25,26,36
4/13/2023 0:30,12,12,15,16,30,76,25,26,36
4/13/2023 0:45,12,12,15,15,30,76,25,26,36
4/13/2023 1:00,12,13,15,16,30,75,25,26,36
4/13/2023 1:15,9,9,11,12,30,75,25,26,36
4/13/2023 1:30,12,12,14,15,30,74,25,26,36
4/13/2023 1:45,14,14,17,18,30,74,25,26,36
4/13/2023 2:00,15,15,19,20,30,71,24,25,35
4/13/2023 2:15,13,13,17,18,30,64,22,24,33
4/13/2023 2:30,12,12,16,16,30,64,22,24,33
4/13/2023 2:45,8,9,11,11,30,66,23,24,34
4/13/2023 3:00,10,10,13,13,30,70,24,25,35
4/13/2023 3:15,9,10,12,12,30,71,24,25,35
4/13/2023 3:30,8,8,10,10,30,72,24,25,35
4/13/2023 3:45,7,8,9,9,30,73,24,26,35
4/13/2023 4:00,8,8,10,10,30,74,25,26,35
4/13/2023 4:15,7,8,9,10,30,74,25,26,36
4/13/2023 4:30,8,9,10,11,30,75,25,26,36
4/13/2023 4:45,9,10,12,12,30,75,25,26,36
4/13/2023 5:00,12,13,15,16,30,75,25,26,36
4/13/2023 5:15,10,10,12,13,30,76,25,26,36
4/13/2023 5:30,9,10,12,12,30,75,25,26,36
4/13/2023 5:45,10,11,13,13,30,76,25,26,36
4/13/2023 6:00,9,9,11,11,30,76,25,26,36
4/13/2023 6:15,9,10,11,12,30,76,25,26,36
4/13/2023 6:30,11,11,14,14,30,77,25,26,36
4/13/2023 6:45,10,11,13,13,30,77,25,26,36
4/13/2023 7:00,8,8,10,10,30,78,25,26,36
4/13/2023 7:15,6,7,8,8,30,78,25,26,36
4/13/2023 7:30,7,8,9,10,30,78,26,26,36
4/13/2023 7:45,7,7,8,9,30,79,26,26,37
4/13/2023 8:00,6,7,8,8,30,79,26,27,37
4/13/2023 8:15,7,7,9,9,30,80,26,27,37
4/13/2023 8:30,7,7,9,9,30,79,26,27,38
4/13/2023 8:45,7,7,8,9,30,80,26,27,38
4/13/2023 9:00,7,7,8,9,30,81,26,27,38
4/13/2023 9:15,7,7,8,9,30,81,26,27,38
4/13/2023 9:30,238,136,212,215,30,82,26,27,38
4/13/2023 9:45,10,11,13,13,30,81,26,27,38
4/13/2023 10:00,9,10,12,12,30,82,27,27,38
4/13/2023 10:15,9,9,11,12,30,81,27,27,39
4/13/2023 10:30,9,9,11,11,30,82,27,27,39
4/13/2023 10:45,9,9,12,12,30,80,27,27,39
4/13/2023 11:00,11,11,14,14,30,80,26,27,39
4/13/2023 11:15,12,12,16,16,30,81,27,27,39
4/13/2023 11:30,11,12,14,15,30,81,27,27,39
4/13/2023 11:45,12,12,15,15,30,82,27,28,39
4/13/2023 12:00,13,13,16,17,30,80,27,27,39
4/13/2023 12:15,13,13,16,16,30,80,26,27,39
4/13/2023 12:30,13,13,16,17,30,79,26,27,38
4/13/2023 12:45,11,11,14,14,30,79,26,27,38
4/13/2023 13:00,11,12,14,14,30,77,26,27,38
4/13/2023 13:15,17,17,22,22,30,79,26,27,39
4/13/2023 13:30,22,20,27,29,30,79,27,27,39
4/13/2023 13:45,17,17,21,22,31,80,27,27,39
4/13/2023 14:00,19,18,23,24,31,80,27,27,39
4/13/2023 14:15,21,20,26,28,31,80,27,27,39
4/13/2023 14:30,25,23,31,35,31,79,27,27,39
4/13/2023 14:45,23,22,29,32,31,79,27,27,39
4/13/2023 15:00,28,25,34,40,31,78,26,27,39
4/13/2023 15:15,26,24,33,37,31,79,26,27,39
4/13/2023 15:30,25,23,32,35,31,78,26,27,39
4/13/2023 15:45,28,25,34,40,31,77,26,27,39
4/13/2023 16:00,28,25,35,40,31,77,26,27,38
4/13/2023 16:15,32,29,40,48,31,77,26,27,38
4/13/2023 16:30,32,29,40,47,31,77,26,27,39
4/13/2023 16:45,33,29,41,49,31,77,26,27,39
4/13/2023 17:00,29,27,36,42,31,77,26,27,39
4/13/2023 17:15,30,27,37,43,31,77,26,27,39
4/13/2023 17:30,29,26,36,42,31,77,26,27,39
4/13/2023 17:45,30,27,38,45,31,77,26,27,39
4/13/2023 18:00,33,29,41,49,31,77,26,27,39
4/13/2023 18:15,31,28,39,47,31,77,26,27,39
4/13/2023 18:30,27,25,34,39,31,77,26,27,38
4/13/2023 18:45,27,25,34,39,30,76,26,27,38
4/13/2023 19:00,28,25,35,40,30,76,26,26,38
4/13/2023 19:15,25,23,31,34,30,76,26,27,38
4/13/2023 19:30,23,21,28,30,30,77,26,27,38
4/13/2023 19:45,21,20,26,28,30,78,26,27,38
4/13/2023 20:00,20,19,25,26,30,77,26,27,38
4/13/2023 20:15,18,17,22,23,30,78,26,27,38
4/13/2023 20:30,19,18,24,26,30,77,26,27,38
4/13/2023 20:45,20,19,25,26,30,77,26,27,37
4/13/2023 21:00,19,18,24,25,30,77,26,26,37
4/13/2023 21:15,21,20,27,28,30,76,25,26,37
4/13/2023 21:30,18,18,23,24,30,76,25,26,37
4/13/2023 21:45,16,16,20,21,30,77,26,27,37
4/13/2023 22:00,12,13,16,16,30,78,26,27,37
4/13/2023 22:15,13,13,16,17,30,78,26,27,37
4/13/2023 22:30,11,12,14,14,30,78,26,27,38
4/13/2023 22:45,11,12,14,14,30,79,26,27,38
4/13/2023 23:00,13,13,16,17,30,80,26,27,38
4/13/2023 23:15,16,16,20,21,30,80,26,27,38
4/13/2023 23:30,12,13,16,16,30,79,26,27,37
4/13/2023 23:45,10,10,13,13,30,80,26,27,37
4/14/2023 0:00,11,11,13,14,30,80,26,27,37
4/14/2023 0:15,12,13,16,16,30,80,26,27,37
4/14/2023 0:30,18,18,23,24,30,80,26,27,37
4/14/2023 0:45,17,17,22,22,30,80,26,27,37
4/14/2023 1:00,22,21,27,29,30,80,26,27,37
4/14/2023 1:15,23,21,29,31,30,80,26,27,37
4/14/2023 1:30,23,22,29,31,30,79,26,26,37
4/14/2023 1:45,16,17,21,21,30,79,26,26,37
4/14/2023 2:00,18,18,22,23,30,78,25,26,36
4/14/2023 2:15,18,18,22,23,30,78,26,26,36
4/14/2023 2:30,19,18,24,24,30,79,26,26,37
4/14/2023 2:45,15,15,19,19,30,77,25,26,36
4/14/2023 3:00,15,15,19,20,30,76,25,26,36
4/14/2023 3:15,14,14,18,18,30,75,25,26,36
4/14/2023 3:30,12,12,15,16,30,75,25,26,35
4/14/2023 3:45,16,16,21,21,30,76,25,26,36
4/14/2023 4:00,18,18,22,23,30,77,25,26,36
4/14/2023 4:15,18,18,23,24,30,77,25,26,36
4/14/2023 4:30,17,17,21,22,30,77,25,26,36
4/14/2023 4:45,18,18,23,24,30,77,25,26,36
4/14/2023 5:00,19,19,24,25,30,76,25,26,36
4/14/2023 5:15,18,18,23,24,30,76,25,26,35
4/14/2023 5:30,12,13,16,16,30,75,25,26,35
4/14/2023 5:45,9,9,11,11,30,74,24,26,35
4/14/2023 6:00,9,9,11,12,30,73,24,25,35
4/14/2023 6:15,10,10,13,13,30,72,24,25,34
4/14/2023 6:30,10,10,12,13,29,71,24,25,34
4/14/2023 6:45,8,8,10,10,29,72,24,25,34
4/14/2023 7:00,11,11,14,14,30,72,24,25,35
4/14/2023 7:15,12,12,15,16,30,73,24,25,35
4/14/2023 7:30,14,14,18,18,30,75,25,26,35
4/14/2023 7:45,14,14,17,18,30,76,25,26,36
4/14/2023 8:00,14,14,17,18,30,76,25,26,36
4/14/2023 8:15,14,14,17,18,30,76,25,26,36
4/14/2023 8:30,14,14,17,18,30,77,25,26,36
4/14/2023 8:45,12,12,15,16,30,77,25,26,36
4/14/2023 9:00,13,13,16,17,30,77,25,26,37
4/14/2023 9:15,12,12,15,16,30,77,26,26,37
4/14/2023 9:30,14,14,17,17,30,77,26,26,37
4/14/2023 9:45,17,16,21,22,30,77,26,26,37
4/14/2023 10:00,17,16,22,22,30,77,26,27,37
4/14/2023 10:15,15,15,19,19,30,77,26,27,38
4/14/2023 10:30,15,15,19,19,30,77,26,27,38
4/14/2023 10:45,15,15,19,19,30,77,26,27,38
4/14/2023 11:00,16,15,20,21,30,76,26,27,38
4/14/2023 11:15,16,16,20,21,30,77,26,27,38
4/14/2023 11:30,19,18,24,24,31,77,26,27,38
4/14/2023 11:45,20,19,25,25,31,76,26,27,39
4/14/2023 12:00,22,21,28,30,31,78,26,27,39
4/14/2023 12:15,22,20,27,29,31,79,27,27,40
4/14/2023 12:30,21,20,27,29,31,79,27,28,40
4/14/2023 12:45,15,15,19,20,31,79,27,28,40
4/14/2023 13:00,17,16,22,23,31,76,26,27,39
4/14/2023 13:15,16,16,20,21,31,78,27,27,40
4/14/2023 13:30,16,15,20,20,31,78,26,27,40
4/14/2023 13:45,18,16,22,23,31,78,26,27,39
4/14/2023 14:00,19,17,23,24,31,77,26,27,39
4/14/2023 14:15,19,18,23,24,31,76,26,27,39
4/14/2023 14:30,18,17,23,24,31,75,26,27,39
4/14/2023 14:45,20,19,25,26,31,74,26,27,38
4/14/2023 15:00,19,18,24,24,31,74,26,27,38
4/14/2023 15:15,17,16,21,22,31,73,25,26,38
4/14/2023 15:30,15,15,19,19,31,72,25,26,37
4/14/2023 15:45,14,13,17,18,31,72,25,26,37
4/14/2023 16:00,16,15,20,21,31,71,25,26,37
4/14/2023 16:15,17,17,22,23,31,70,25,26,37
4/14/2023 16:30,17,17,21,22,31,70,25,26,37
4/14/2023 16:45,16,16,21,21,31,70,24,26,37
4/14/2023 17:00,16,16,21,21,31,70,24,26,37
4/14/2023 17:15,17,16,21,22,31,70,24,26,36
4/14/2023 17:30,18,17,22,23,31,70,24,26,37
4/14/2023 17:45,17,17,21,22,31,70,24,26,36
4/14/2023 18:00,18,17,22,23,30,71,24,26,36
4/14/2023 18:15,18,18,23,24,31,70,25,26,37
4/14/2023 18:30,20,19,25,26,30,71,25,26,37
4/14/2023 18:45,21,20,26,28,30,72,25,26,37
4/14/2023 19:00,23,21,29,30,30,72,25,26,36
4/14/2023 19:15,23,20,29,31,30,71,24,26,36
4/14/2023 19:30,20,18,25,26,30,72,25,26,36
4/14/2023 19:45,19,17,23,24,30,71,24,26,36
4/14/2023 20:00,18,17,23,24,30,72,25,26,36
4/14/2023 20:15,19,18,23,24,30,72,25,26,36
4/14/2023 20:30,17,16,21,22,30,72,25,26,36
4/14/2023 20:45,18,17,22,23,30,72,25,26,36
4/14/2023 21:00,17,16,21,22,30,73,25,26,36
4/14/2023 21:15,16,15,20,21,30,73,25,26,36
4/14/2023 21:30,17,16,22,22,30,73,25,26,36
4/14/2023 21:45,17,16,22,22,30,73,25,26,36
4/14/2023 22:00,13,13,16,17,30,74,25,26,36
4/14/2023 22:15,12,12,15,15,30,75,25,26,36
4/14/2023 22:30,10,10,13,13,30,75,25,26,37
4/14/2023 22:45,11,11,14,14,30,75,25,26,37
4/14/2023 23:00,12,11,15,15,30,76,25,26,37
4/14/2023 23:15,14,14,18,18,30,76,25,26,37
4/14/2023 23:30,19,18,24,25,30,76,25,26,36
4/14/2023 23:45,17,16,21,22,30,76,25,26,36
4/15/2023 0:00,17,16,21,22,30,75,25,26,36
4/15/2023 0:15,13,13,16,17,30,75,25,26,36
4/15/2023 0:30,11,11,14,14,30,75,25,26,36
4/15/2023 0:45,11,11,14,14,30,75,25,26,36
4/15/2023 1:00,11,11,14,14,30,74,25,26,35
4/15/2023 1:15,10,10,13,13,30,74,25,26,36
4/15/2023 1:30,9,9,11,12,30,75,25,26,36
4/15/2023 1:45,8,8,10,10,30,76,25,26,36
4/15/2023 2:00,8,8,10,10,30,76,25,26,36
4/15/2023 2:15,6,7,8,8,30,76,25,26,36
4/15/2023 2:30,7,8,9,10,30,75,25,26,36
4/15/2023 2:45,6,6,7,7,30,76,25,26,36
4/15/2023 3:00,5,6,7,7,30,76,25,26,36
4/15/2023 3:15,7,7,8,9,30,75,25,26,35
4/15/2023 3:30,9,9,11,12,30,74,24,25,35
4/15/2023 3:45,11,10,13,14,30,73,24,26,35
4/15/2023 4:00,12,12,16,16,30,74,24,25,35
4/15/2023 4:15,15,14,18,19,29,74,24,25,35
4/15/2023 4:30,12,12,15,15,29,74,24,25,34
4/15/2023 4:45,12,12,15,16,29,74,24,25,34
4/15/2023 5:00,13,13,16,17,29,73,24,26,35
4/15/2023 5:15,11,11,14,15,30,73,24,25,35
4/15/2023 5:30,8,8,10,11,29,73,24,25,34
4/15/2023 5:45,8,8,9,10,29,74,24,25,34
4/15/2023 6:00,6,6,8,8,29,74,24,25,34
4/15/2023 6:15,5,5,7,7,29,75,24,25,35
4/15/2023 6:30,6,6,8,8,29,75,24,26,35
4/15/2023 6:45,6,6,7,7,29,75,24,26,35
4/15/2023 7:00,7,7,8,9,29,75,24,26,35
4/15/2023 7:15,7,8,9,10,29,76,25,26,35
4/15/2023 7:30,8,8,10,11,29,76,25,26,35
4/15/2023 7:45,10,10,12,13,29,76,25,26,35
4/15/2023 8:00,10,10,12,13,29,76,25,26,35
4/15/2023 8:15,13,13,16,17,30,75,25,26,35
4/15/2023 8:30,20,18,26,28,30,75,25,26,35
4/15/2023 8:45,18,17,23,24,30,75,25,26,36
4/15/2023 9:00,17,16,21,22,30,74,25,26,36
4/15/2023 9:15,16,16,21,22,30,74,25,26,36
4/15/2023 9:30,19,17,23,24,30,75,25,26,36
4/15/2023 9:45,18,17,23,23,30,74,25,26,36
4/15/2023 10:00,20,19,25,26,30,74,25,26,36
4/15/2023 10:15,25,22,31,34,30,74,25,26,36
4/15/2023 10:30,29,25,36,42,30,74,25,26,37
4/15/2023 10:45,26,23,32,36,30,72,25,26,37
4/15/2023 11:00,16,16,21,21,30,72,25,26,37
4/15/2023 11:15,13,13,17,17,30,75,25,26,37
4/15/2023 11:30,8,8,10,10,30,75,26,26,38
4/15/2023 11:45,9,9,11,12,30,76,26,27,38
4/15/2023 12:00,10,10,13,13,31,72,25,26,37
4/15/2023 12:15,9,9,11,12,30,71,25,26,36
4/15/2023 12:30,7,7,9,9,30,72,25,26,37
4/15/2023 12:45,5,5,6,7,30,73,25,26,37
4/15/2023 13:00,6,6,8,8,30,73,25,26,37
4/15/2023 13:15,6,6,7,8,30,73,25,26,37
4/15/2023 13:30,6,6,8,8,30,73,25,26,37
4/15/2023 13:45,7,7,9,10,30,73,25,26,37
4/15/2023 14:00,6,6,7,8,31,73,25,26,38
4/15/2023 14:15,5,6,7,7,31,74,25,26,38
4/15/2023 14:30,7,7,8,9,31,73,25,26,37
4/15/2023 14:45,6,6,8,9,31,73,25,26,37
4/15/2023 15:00,7,7,8,9,31,72,25,26,37
4/15/2023 15:15,6,6,8,8,30,72,25,26,37
4/15/2023 15:30,5,5,7,7,31,72,25,26,37
4/15/2023 15:45,6,6,8,8,30,72,25,26,37
4/15/2023 16:00,7,7,9,10,30,73,25,26,37
4/15/2023 16:15,7,7,9,10,30,72,25,26,37
4/15/2023 16:30,7,7,8,9,30,71,24,26,36
4/15/2023 16:45,7,7,9,9,30,70,24,25,36
4/15/2023 17:00,6,6,7,8,30,68,24,25,35
4/15/2023 17:15,7,6,8,9,30,67,23,25,35
4/15/2023 17:30,6,6,8,8,30,66,23,25,35
4/15/2023 17:45,7,7,9,9,30,66,23,25,35
